Sucursal;Dia;Mes;Anio;NombreTitulo;Precio;Cantidad
9 DE JULIO;19;11;2016;FAIRY OAK 3 - FLOX DE LOS COLORES;320;1
9 DE JULIO;22;11;2016;REJUVENECER LA IGLESIA;350;1
9 DE JULIO;22;11;2016;CREATIVIDAD APLICADA;180;1
9 DE JULIO;22;11;2016;TEOLOGIA DE LA HISTORIA;120;1
9 DE JULIO;22;11;2016;CEREBRO ARGENTINO, EL;400;1
9 DE JULIO;22;11;2016;CHUPAELPERRO - UNO QUE OTRO CONSEJO;280;1
9 DE JULIO;22;11;2016;PREGUNTADOS CIENTIFICOS+12;180;1
9 DE JULIO;23;11;2016;RAYUELA;330;1
9 DE JULIO;23;11;2016;POMELO Y LIMON;150;1
9 DE JULIO;23;11;2016;MUJER MISTERIOSA , UNA;160;1
9 DE JULIO;23;11;2016;AMOR O CHANTAJE;190;1
9 DE JULIO;23;11;2016;CHICA DE LOS OJOS COLOR CAFE , LA;190;1
9 DE JULIO;23;11;2016;OFERTA 3X50;16,67;3
9 DE JULIO;23;11;2016;PRINCESA DE LAS PAMPAS, LA;225;1
9 DE JULIO;23;11;2016;MANUAL DE RITMO Y PERCUSION CON SEÑAS;250;1
9 DE JULIO;24;11;2016;PRACTICAS PROFESIONALIZANTES EN LA EDUCACION TECNI;270;1
9 DE JULIO;24;11;2016;ARQUITECTURA DE EQUIPOS Y SISTEMAS INFORMATICOS;300;1
9 DE JULIO;24;11;2016;PROBLEMAS RESUELTOS DE QUIMICA;600;1
9 DE JULIO;24;11;2016;EMANUEL Y MARGARITA UN VIAJE INESPERADO;160;1
9 DE JULIO;25;11;2016;POESIA COMPLETA;120;1
9 DE JULIO;25;11;2016;FRANKENSTEIN;100;1
9 DE JULIO;25;11;2016;ISLA DEL TESORO, LA;100;1
9 DE JULIO;25;11;2016;POESIA COMPLETA;110;1
9 DE JULIO;25;11;2016;TRES MOQUETEROS, LOS ( ROBLE/PLUS );120;1
9 DE JULIO;25;11;2016;VIAJE AL CENTRO DE LA TIERRA;70;1
9 DE JULIO;25;11;2016;MADAME BOVARY;100;1
9 DE JULIO;25;11;2016;ESCUELA UN PARAISO POSIBLE;250;1
9 DE JULIO;25;11;2016;EDUCACION QUE PODEMOS CONSEGUIR, LA;100;1
9 DE JULIO;25;11;2016;PEDAGOGIA DE LA PRESENCIA;240;1
9 DE JULIO;25;11;2016;IMPUESTO A LAS GANANCIAS - EXP Y COM - 9 EDIC;270;1
9 DE JULIO;26;11;2016;PREGUNTADOS CIENTIFICOS+12;150;1
9 DE JULIO;26;11;2016;RESPONSABILIDAD CIVIL EN EL NUEVO CCYC 2T;560;1
9 DE JULIO;26;11;2016;PREGUNTADOS FUTBOLEROS+10;150;1
9 DE JULIO;29;11;2016;HARRY POTTER Y LA ORDEN DEL FENIX;470;1
9 DE JULIO;29;11;2016;HARRY POTTER Y EL MISTERIO DEL PRINCIPE;430;1
9 DE JULIO;29;11;2016;DONDE ESTAN LAS MONEDAS;170;1
9 DE JULIO;29;11;2016;VIVIR EN EL ALMA;275;1
9 DE JULIO;29;11;2016;CANTO DEL CUCO, EL;455;1
9 DE JULIO;29;11;2016;TIERRA SIN MAL, LA;460;1
9 DE JULIO;1;12;2016;ATLAS DE ANATOMIA HUMANA 5TA EDICION;2100;1
9 DE JULIO;1;12;2016;IMPUESTOS SOBRE LOS BIENES PERSONALES - EXP Y COM;260;1
9 DE JULIO;1;12;2016;CONVENIO MULTILATERAL IMPUESTOS INTERNOS EXPL Y CO;220;1
9 DE JULIO;1;12;2016;MANUAL DE DIAGNOSTICO Y TERAPEUTICA EN NEUMOLOGIA;850;1
9 DE JULIO;1;12;2016;DESAFIOS DE LA MEMORIA, LOS;285;1
9 DE JULIO;2;12;2016;PALABRAS DE ALIENTO Y DE ESPERANZA;130;1
9 DE JULIO;2;12;2016;100 FRASES - PARA PENSAR Y COMPARTIR;140;1
9 DE JULIO;3;12;2016;CUENTOS COMPLETOS - 2 VOLUMENES;690;1
9 DE JULIO;3;12;2016;COMO AGUA PARA CHOCOLATE;200;1
9 DE JULIO;3;12;2016;MI AMOR DE WATTPAD;390;1
9 DE JULIO;3;12;2016;CHANCHO VA! 3;375;1
9 DE JULIO;3;12;2016;EJECUCION DE LA PENA PRIVATIVA DE LA LIBERTAD;1000;1
9 DE JULIO;3;12;2016;AGENDA 2017 - FLORENTINA CHEQUERA;300;1
9 DE JULIO;5;12;2016;ESE INSTANTE DE FELICIDAD;323;1
9 DE JULIO;5;12;2016;BUENOS DIAS PRINCESA;399,5;1
9 DE JULIO;5;12;2016;YO ANTES DE TI;340;1
9 DE JULIO;5;12;2016;ESPERAME;175;1
9 DE JULIO;5;12;2016;CASA DE LOS CONEJOS LA;215;1
9 DE JULIO;5;12;2016;SEPTIMO VELO,EL;150;1
9 DE JULIO;5;12;2016;OFERTA 3 X 50;50;1
9 DE JULIO;5;12;2016;MAÑANA, EL;200;1
9 DE JULIO;5;12;2016;MATER FAMILIAS;300;2
9 DE JULIO;5;12;2016;ERES HERMOSA;260;1
9 DE JULIO;5;12;2016;VIAJE AL CIELO;180;1
9 DE JULIO;6;12;2016;GUARDIA MEDICA - UN ENFOQUE PRACTICO DE URGENCIAS;250;1
9 DE JULIO;6;12;2016;CADUCIDAD DE INSTANCIA;900;1
9 DE JULIO;7;12;2016;PREGUNTADOS FUTBOLEROS+10;180;1
9 DE JULIO;7;12;2016;PREGUNTADOS DINOSAURIOS+5;180;1
9 DE JULIO;7;12;2016;CUENTOS DE TERROR PARA FRANCO 1;120;1
9 DE JULIO;7;12;2016;HADA MAU EN VACACIONES DE INFIERNO, EL;140;1
9 DE JULIO;7;12;2016;CUENTOS DE LA SELVA;130;1
9 DE JULIO;7;12;2016;YO Y EL CANCER (EL BURRO POR DELANTE);150;5
9 DE JULIO;10;12;2016;PERSONAS DESCONOCIDAS;350;1
9 DE JULIO;10;12;2016;PSICOANALISTA, EL - 10ª EDIC ANIVERSARIO;390;1
9 DE JULIO;10;12;2016;SELECCION LIBROS 3 POR 150;250;1
9 DE JULIO;12;12;2016;AGENDA 2016 - PAULO COHELO - SEÑALES;150;1
9 DE JULIO;12;12;2016;NIÑA ALEMANA, LA;360;1
9 DE JULIO;12;12;2016;TUS ZONAS ERRONEAS;220;1
9 DE JULIO;12;12;2016;MUNCH THE SCREAM;200;1
9 DE JULIO;12;12;2016;EXPLORACION DE LOS SUEÑOS LUCIDOS;320;1
9 DE JULIO;13;12;2016;CUENTOS ZINGAROS;180;1
9 DE JULIO;13;12;2016;TAROT LEVERATTO;657;1
9 DE JULIO;13;12;2016;FAMILIA CONTRA ENFERMEDAD;365;1
9 DE JULIO;13;12;2016;CAMINO A LA SANACION- SANAR LA MENTE PARA CURAR EL;280;1
9 DE JULIO;13;12;2016;TU FUERZA INTERIOR;280;1
9 DE JULIO;13;12;2016;PON A TRABAJAR EL PODER DE TU MENTE  SUBCONSCIENTE;365;1
9 DE JULIO;13;12;2016;OFERTA 3 POR 100;72;1
9 DE JULIO;13;12;2016;PREDICCIONES 2017 - EL AÑO DE LIBRA;230;1
9 DE JULIO;13;12;2016;GREAT EXPECTATIONS;170;1
9 DE JULIO;13;12;2016;CLIENT, THE;160;1
9 DE JULIO;13;12;2016;DOCTOR FAUSTUS + CD;195;1
9 DE JULIO;13;12;2016;FIRM, THE;195;1
9 DE JULIO;13;12;2016;PHANTOM OF THE OPERA, THE;120;1
9 DE JULIO;13;12;2016;PERSUASION;100;1
9 DE JULIO;13;12;2016;A MIDSUMMER NIGHTS DREAM + CD;160;1
9 DE JULIO;13;12;2016;DISNEY ME READER PRINCESAS;790;1
9 DE JULIO;13;12;2016;TU FUERZA INTERIOR;280;1
9 DE JULIO;13;12;2016;CUENTOS ORIENTALES;80;1
9 DE JULIO;13;12;2016;OFERTA 3 POR 150;800;1
9 DE JULIO;13;12;2016;FINAL DEL JUEGO;230;1
9 DE JULIO;13;12;2016;CAMINO, EL;290;1
9 DE JULIO;13;12;2016;PRINCIPE DESTRONADO, EL;180;1
9 DE JULIO;14;12;2016;CIENCIA Y MITOS EN LA ALEMANIA DE HITLER;300;1
9 DE JULIO;14;12;2016;FORMACIONES DE LO INCOSCIENTE;190;1
9 DE JULIO;14;12;2016;MAHATMAGANDHI AUTOBIOGRAFIA;342;1
9 DE JULIO;14;12;2016;VENAS ABIERTAS DE AMERICA LATINA,LA (NUEVA ED);315;1
9 DE JULIO;14;12;2016;CANTAR DE MIO CID;98;1
9 DE JULIO;14;12;2016;POEMA DEL MIO CID;85;2
9 DE JULIO;14;12;2016;OFERTA 3 POR 200 ESCOLARES;200;1
9 DE JULIO;14;12;2016;CANCIONERO POPULAR ARGENTINO;80;1
9 DE JULIO;14;12;2016;OFERTA 3 POR 150;150;1
9 DE JULIO;14;12;2016;SELECCION LIBROS 3 POR 200;200;1
9 DE JULIO;14;12;2016;FRANKENSTEIN;102;1
9 DE JULIO;14;12;2016;SELECCION LIBROS 3 POR 150;100;2
9 DE JULIO;14;12;2016;OFERTA 3 POR 200 ESCOLARES;200;3
9 DE JULIO;14;12;2016;CULTURA Y COMUNICACION;236;2
9 DE JULIO;14;12;2016;HISTORIA 1º AÑO - PUEBLOS CULTURAS Y CIVILIZACIONE;272;2
9 DE JULIO;14;12;2016;ROBINSON CRUSOE;150;1
9 DE JULIO;14;12;2016;DINOSAURIOS  POP UP - GIGANTES;110;1
9 DE JULIO;14;12;2016;TOM Y JERRY;47;1
9 DE JULIO;14;12;2016;COLECCION CASTILLO ENCANTADO;100;1
9 DE JULIO;14;12;2016;NARRACION DE ARTHUR GORDON PYM;150;1
9 DE JULIO;14;12;2016;CUENTOS DE TERROR PARA FRANCO 8;153;1
9 DE JULIO;14;12;2016;DINOSAURIOS POP UP - CHOQUE DE TIRANES;110;1
9 DE JULIO;14;12;2016;MOBY DICK (NOVELA GRAFICA);150;1
9 DE JULIO;14;12;2016;STAR WARS DARTH VADER - TRAICION;120;1
9 DE JULIO;14;12;2016;DINOSAURIOS POP UP - GRANDES CAZADORES;110;1
9 DE JULIO;14;12;2016;FELICIDAD DESPUES DEL ORDEN, LA;300;1
9 DE JULIO;15;12;2016;ROSINHA MI CANOA;150;1
9 DE JULIO;15;12;2016;RUBI - CLASICOS;30;1
9 DE JULIO;15;12;2016;MATEMATICA 1/2;160;1
9 DE JULIO;15;12;2016;GEOGRAFIA DE LA ARGENTINA - SABER ES CLAVE;250;2
9 DE JULIO;15;12;2016;EVALUACION LABORAL;190;1
9 DE JULIO;15;12;2016;OPERACION MASACRE;127,5;5
9 DE JULIO;15;12;2016;ODAS ELEMENTALES;70;1
9 DE JULIO;15;12;2016;CANTO GENERAL 1;60;1
9 DE JULIO;15;12;2016;RESIDENCIA EN LA TIERRA;70;1
9 DE JULIO;15;12;2016;AGENDA DEL EDUCADOR 2017;175;1
9 DE JULIO;15;12;2016;GEOGRAFIA DE LA ARGENTINA - SABER ES CLAVE;320;1
9 DE JULIO;15;12;2016;SOCIEDAD EN RED 9 - E.G.B. -;250;1
9 DE JULIO;15;12;2016;GEOGRAFIA DE LA ARGENTINA - NUEVAMENTE;288;1
9 DE JULIO;15;12;2016;HISTORIA EL MUNDO Y LA ARGENTINA DESDE EL SIGLO XI;240;1
9 DE JULIO;15;12;2016;CIENCIAS SOCIALES 9;200;1
9 DE JULIO;15;12;2016;CUENTOS DE TERROR PARA FRANCO 3;60;5
9 DE JULIO;15;12;2016;CUENTOS DE TERROR PARA FRANCO 2;60;5
9 DE JULIO;15;12;2016;CUENTOS DE TERROR PARA FRANCO 5;75;5
9 DE JULIO;15;12;2016;CUENTOS DE TERROR PARA FRANCO 8;90;5
9 DE JULIO;15;12;2016;CUENTOS DE TERROR PARA FRANCO 6;75;5
9 DE JULIO;15;12;2016;CUENTOS DE TERROR PARA FRANCO 1;60;5
9 DE JULIO;15;12;2016;DIOS ERA VERDE -ENCUADERNADO- COL RESCATE;150;2
9 DE JULIO;15;12;2016;AGENDA 2017;200;1
9 DE JULIO;16;12;2016;CACERIA, LA;187,5;1
9 DE JULIO;16;12;2016;CUENTOS DE TERROR PARA FRANCO 8;135;1
9 DE JULIO;16;12;2016;LEYENDA DEL JINETE SIN CABEZA, LA;102;1
9 DE JULIO;16;12;2016;SIETE VIAJES DE SIMBAD, LOS;102;1
9 DE JULIO;16;12;2016;PERSEO Y MEDUSA;102;1
9 DE JULIO;16;12;2016;SOCIEDAD DE LA PREVENCION, LA;322;1
9 DE JULIO;16;12;2016;REGISTRO DOMICILIARIO REQUISA Y SECUESTRO;180;1
9 DE JULIO;16;12;2016;MITOS DE LA HISTORIA ARGENTINA 1, LOS;307,5;1
9 DE JULIO;16;12;2016;COMO HACER UNA DEMANDA;58,2;1
9 DE JULIO;16;12;2016;JUSTICIA PENAL Y ESPACIO REGIONAL;180;1
9 DE JULIO;16;12;2016;CODIGO PROCESAL CIVIL Y COMERCIAL DE LA NACION;696;1
9 DE JULIO;16;12;2016;RESPONSABILIDADES LIMITADAS;518;1
9 DE JULIO;16;12;2016;CEREBRO ARGENTINO, EL;340;2
9 DE JULIO;16;12;2016;RECURSO EXTRAORDINARIO - DERECHO PROCESAL CONSTITU;845;1
9 DE JULIO;16;12;2016;USAR EL CEREBRO;374;1
9 DE JULIO;16;12;2016;CRONICA DE UNA MUERTE ANUNCIADA;299;2
9 DE JULIO;16;12;2016;DICCIONARIO DE LA LENGUA ESPAÑOLA;116;2
9 DE JULIO;16;12;2016;HARRY POTTER Y LA ORDEN DEL FENIX;485;1
9 DE JULIO;16;12;2016;BELEN Y MICHU - ROMPEN EL RECORD DE FOSILES;120;1
9 DE JULIO;16;12;2016;SELECCION LIBROS 3 POR 200;70;5
9 DE JULIO;16;12;2016;SELECCION INFANTIL OFERTA;16,67;12
9 DE JULIO;16;12;2016;RUBI - CLASICOS;25;4
9 DE JULIO;17;12;2016;ACTUALIZACION DEL TEST DE APERCEPCION TEMATICA;230;1
9 DE JULIO;17;12;2016;WILHELM LIST MAGNOLIA TREE;200;1
9 DE JULIO;17;12;2016;PERSONA NORMAL;155;1
9 DE JULIO;17;12;2016;CUENTOS EXTRAÑOS PARA NIÑOS PECULIARES;250;1
9 DE JULIO;19;12;2016;LINGUISTICA Y ENSEÑANZA DE LA LENGUA;290;1
9 DE JULIO;19;12;2016;CUENTOS DE TERROR PARA FRANCO 5;75;1
9 DE JULIO;19;12;2016;CUENTOS DE TERROR PARA FRANCO 6;75;5
9 DE JULIO;19;12;2016;CUENTOS DE TERROR PARA FRANCO 8;90;5
9 DE JULIO;19;12;2016;CUENTOS DE TERROR PARA FRANCO 3;60;5
9 DE JULIO;19;12;2016;CUENTOS DE TERROR PARA FRANCO 2;60;4
9 DE JULIO;19;12;2016;CUENTOS DE TERROR PARA FRANCO 1;60;5
9 DE JULIO;19;12;2016;CUENTOS DE TERROR PARA FRANCO 1;60;5
9 DE JULIO;19;12;2016;CUENTOS DE TERROR PARA FRANCO 5;75;4
9 DE JULIO;19;12;2016;YO ANTES DE TI;400;1
9 DE JULIO;19;12;2016;MI AMIGO TIENE TDAH;67,5;2
9 DE JULIO;19;12;2016;MENSAJES DEL MAS ALLA - LA VENGANZA DE UN ALMA EN;90;2
9 DE JULIO;19;12;2016;FRANKENSTEIN;102;1
9 DE JULIO;19;12;2016;SELECCION MANUALES ESCOLARES;200;1
9 DE JULIO;19;12;2016;MAQUINA DEL TIEMPO, LA;95,2;1
9 DE JULIO;19;12;2016;HOMBRE INVISIBLE, EL;95,2;1
9 DE JULIO;19;12;2016;SELECCION INFANTIL OFERTA;50;8
9 DE JULIO;19;12;2016;GUERRA DE LOS MUNDOS, LA;95,2;1
9 DE JULIO;19;12;2016;CRIATURAS CELESTES;90;2
9 DE JULIO;19;12;2016;PLATERO Y YO;51;3
9 DE JULIO;19;12;2016;COLECCION RUBI;14,4;1
9 DE JULIO;19;12;2016;SELECCION INFANTIL OFERTA;50;17
9 DE JULIO;19;12;2016;EXHORTACIONES;102;1
9 DE JULIO;19;12;2016;INSTRUMENTOS MUSICALES ALTERNATIVOS CON PAST;127,5;1
9 DE JULIO;19;12;2016;TALLER DE DANZAS DE ANIMACION;127,5;2
9 DE JULIO;19;12;2016;OFERTA 3 POR 100;50;1
9 DE JULIO;19;12;2016;CUADERNO Nº 4 - SERIE DIDACTICA PARA GUITARRA;127,5;1
9 DE JULIO;19;12;2016;CUADERNO Nº 3 - SERIE DIDACTICA PARA GUITARRA TECN;127,5;1
9 DE JULIO;19;12;2016;IDEAS PARA HACER MUSICA CON POCAS NOTAS;170;1
9 DE JULIO;19;12;2016;MUSICAS POPULARES;110,5;1
9 DE JULIO;19;12;2016;A MI SE ME HACE CUENTO HISTORIAS OCULRAS DEL TANGO;212,5;1
9 DE JULIO;19;12;2016;VAN GOGH - SUMFLOWERS;200;1
9 DE JULIO;19;12;2016;KIMT - KISS POCKET BOOK;150;1
9 DE JULIO;19;12;2016;PACK - EN EL CORAZON DE LOS FIORDOS;450;1
9 DE JULIO;19;12;2016;HISTORIA DEL TRABAJO SOCIAL;290;1
9 DE JULIO;19;12;2016;PONERSE EN JUEGO;200;1
9 DE JULIO;19;12;2016;ABUSO SEXUAL EN LA INFANCIA 3;200;1
9 DE JULIO;19;12;2016;QUE ESLA PSICOMOTRICIDAD;140;1
9 DE JULIO;19;12;2016;RECURSO EXTRAORDINARIO - DERECHO PROCESAL CONSTITU;845;1
9 DE JULIO;19;12;2016;JUSTICIA PENAL Y ESPACIO REGIONAL;180;1
9 DE JULIO;19;12;2016;REGISTRO DOMICILIARIO REQUISA Y SECUESTRO;180;1
9 DE JULIO;19;12;2016;MITOS DE LA HISTORIA ARGENTINA 1, LOS;307,5;1
9 DE JULIO;19;12;2016;CEREBRO ARGENTINO, EL;340;2
9 DE JULIO;19;12;2016;CODIGO PROCESAL CIVIL Y COMERCIAL DE LA NACION;696;1
9 DE JULIO;19;12;2016;ROBINSON CRUSOE;127,5;1
9 DE JULIO;19;12;2016;20000 LEGUAS DE VIAJE SUBMARINO;102;1
9 DE JULIO;19;12;2016;PUEBLO QUE NO QUERIA SER GRIS, EL;144,5;1
9 DE JULIO;19;12;2016;PAPAPEPELIPITOPOS;136;1
9 DE JULIO;20;12;2016;HOMBRE Y LA EDUCACION HOY, EL;230;1
9 DE JULIO;20;12;2016;OFERTA INFANTILES;100;1
9 DE JULIO;20;12;2016;EN LA LINEA RECTA;144,5;2
9 DE JULIO;20;12;2016;PASTORCITO MENTIROSO ,EL;59,5;1
9 DE JULIO;20;12;2016;SAPOS DE LA MEMORIA, LOS;161,5;1
9 DE JULIO;20;12;2016;RAPUNZEL;59,5;1
9 DE JULIO;20;12;2016;PAYADA DEL BICHO COLORADO;28,9;1
9 DE JULIO;20;12;2016;CANCION PARA HACER LA MAZAMORRA;28,9;1
9 DE JULIO;20;12;2016;LAGARTIJA Y SU COLA;51;1
9 DE JULIO;20;12;2016;GUERRA DE LOS DURAZNOS, LA;161,5;1
9 DE JULIO;20;12;2016;MISTERIO DE LA CASA VERDE, EL;119;1
9 DE JULIO;20;12;2016;PAN DE LA SERPIENTE, EL;119;1
9 DE JULIO;20;12;2016;OFERTA 3 POR 150;150;1
9 DE JULIO;20;12;2016;ATLANTICO - 30 HISTORIAS DE DOS MUNDO;161,5;1
9 DE JULIO;20;12;2016;CUERPO HUMANO, EL  - LAMINA INTERACTIVA;43,25;1
9 DE JULIO;20;12;2016;SIETE CUENTOS ARGENTINOS DE TERROR;85;1
9 DE JULIO;20;12;2016;ARGENTINA 10 - LECTURAS DEL BICENTENARIO;85;1
9 DE JULIO;20;12;2016;ODAS ELEMENTALES;100;1
9 DE JULIO;20;12;2016;CUANDO SAN PEDRO VIAJO EN TREN;106,25;1
9 DE JULIO;20;12;2016;SELECCION MANUALES ESCOLARES;200;9
9 DE JULIO;20;12;2016;MEJORES CUENTOS, LOS;85;1
9 DE JULIO;20;12;2016;SALAMANDRAS;195,5;1
9 DE JULIO;20;12;2016;AMAZING SPIDER-MAN - TELARAÑAS DE SECRETOS;175;1
9 DE JULIO;20;12;2016;CLARITA , FELIPE ,MANOLO,RENATA QUIERE BAÑARSE;140;1
9 DE JULIO;20;12;2016;AUTOLIBERACION INTERIOR - BOLSILLO;150;1
9 DE JULIO;21;12;2016;DICCIONARIO ESPAÑOL - ITALIANO - OCEANO POCKET;220;1
9 DE JULIO;21;12;2016;HOROSCOPO 2017 - TODO LO QUE NECESITAS SABER PARA;260;1
9 DE JULIO;21;12;2016;TU FUERZA INTERIOR;280;1
9 DE JULIO;21;12;2016;CRITICA DEL NEOLIBERALISMO PAIS SOBERANO;319;1
9 DE JULIO;21;12;2016;JAPON - GRANDES CIVILIZACIONES;50;1
9 DE JULIO;21;12;2016;SI TU SIGNO NO ES CANCER - ZONA LIBRE;190;1
9 DE JULIO;21;12;2016;AVENTURAS DE HUCKLEBERRY FINN;130;1
9 DE JULIO;21;12;2016;SACRIFICIO DE DEIGAMER, EL;220;1
9 DE JULIO;21;12;2016;PACTO, EL;240;1
9 DE JULIO;21;12;2016;MANUEL BELGRANO - EL HOMBRE DEL BICENTENARIO;385;1
9 DE JULIO;21;12;2016;OFERTA 3X50;16,67;3
9 DE JULIO;21;12;2016;DESPUES DE TI;390;1
9 DE JULIO;22;12;2016;HARRY POTTER Y EL LEGADO MALDITO;400;1
9 DE JULIO;22;12;2016;UNA VACANTE IMPREVISTA;430;1
9 DE JULIO;22;12;2016;LA MAESTRA DE LA LAGUNA;320;1
9 DE JULIO;22;12;2016;ABRAN CANCHA QUE VIENE DON QUIJOTE DE LA MAN;63,75;1
9 DE JULIO;22;12;2016;SELECCION LIBROS 3 POR 200;200;1
9 DE JULIO;22;12;2016;CUENTOS VERDES DE ANASTASIO BATRACIO, LOS;63,75;1
9 DE JULIO;22;12;2016;CUENTO FANTASTICO ARGENTINO, EL;110,5;1
9 DE JULIO;22;12;2016;SELECCION INFANTIL OFERTA;50;8
9 DE JULIO;22;12;2016;CAPITAN SMACK, EL;85;4
9 DE JULIO;22;12;2016;LOS VIAJES DE GULLIVER;85;4
9 DE JULIO;22;12;2016;CHICOS CHANCHOS;51;1
9 DE JULIO;22;12;2016;SELECCION LIBROS 3 POR 400;400;1
9 DE JULIO;22;12;2016;SELECCION LIBROS 3 POR 150;150;2
9 DE JULIO;22;12;2016;LOCO DE PRAGA, EL;77;3
9 DE JULIO;22;12;2016;HA VUELTO;250;1
9 DE JULIO;22;12;2016;NOCHE DE LUNA LARGA;300;1
9 DE JULIO;22;12;2016;SOY LUNA EL PRINCIPIO DEL VERANO;165;1
9 DE JULIO;23;12;2016;MANDALAS DE VIVA LA DIFERENCIA;250;1
9 DE JULIO;23;12;2016;HARRY POTTER Y EL LEGADO MALDITO;400;1
9 DE JULIO;23;12;2016;HARRY POTTER Y LA CAMARA SECRETA;300;1
9 DE JULIO;26;12;2016;CUMBRES BORRASCOSAS;100;1
9 DE JULIO;26;12;2016;CIEN AÑOS DE SOLEDAD (POCKET);300;1
9 DE JULIO;26;12;2016;NUEVO CANCIONERO ESCOLAR;43;3
9 DE JULIO;26;12;2016;OFERTA 3 POR 100;100;1
9 DE JULIO;26;12;2016;TEORIA CONTABLE;248;1
9 DE JULIO;27;12;2016;ERTE - STARSTRUCK SKETCH BOOK;250;1
9 DE JULIO;27;12;2016;LOS DELITOS DEL FUTURO;630;1
9 DE JULIO;27;12;2016;PAW PATROL EL APAGON;490;1
9 DE JULIO;27;12;2016;¿CUANTO SABES? RIVER;180;1
9 DE JULIO;27;12;2016;VAN GOGH - SUMFLOWERS;250;1
9 DE JULIO;28;12;2016;BRAINFLUENCE;450;1
9 DE JULIO;28;12;2016;INGENIERIA DE SOFTWARE 9 EDIC;680;1
9 DE JULIO;28;12;2016;DECADA SAKEADA, LA;380;1
9 DE JULIO;28;12;2016;PACIENTES DEL ESTADO;185;1
9 DE JULIO;28;12;2016;OFERTA B EDICIONES;75;1
9 DE JULIO;28;12;2016;DEMANDAS POR ACCIDENTES DE TRANSITO DEL NCCC;700;1
9 DE JULIO;28;12;2016;CUENTOS DE TERROR PARA FRANCO 6;95;1
9 DE JULIO;28;12;2016;CUENTOS DE TERROR PARA FRANCO 8;153;1
9 DE JULIO;28;12;2016;HISTORIA DE UN NIÑO LOBO;102;1
9 DE JULIO;28;12;2016;SELECCION MANUALES ESCOLARES;200;4
9 DE JULIO;28;12;2016;SELECCION MANUALES ESCOLARES;200;3
9 DE JULIO;28;12;2016;GRAN LIBRO DE LA REFLEXOLOGIA FACIAL, EL;540;1
9 DE JULIO;28;12;2016;CLAVE DEL MAYOR SECRETO DEL MUNDO, LA;320;1
9 DE JULIO;29;12;2016;DICCIONARIO DE PSICOANALISIS;525;1
9 DE JULIO;29;12;2016;OFERTA 3 POR 300;300;1
9 DE JULIO;29;12;2016;TESORO DE LOS CUENTOS DE HADAS, EL;400;1
9 DE JULIO;29;12;2016;EN EL CAMINO;400;1
9 DE JULIO;29;12;2016;MIS PRIMEROS ANIMALES;270;1
9 DE JULIO;29;12;2016;PRINCESAS SOFIA EL DIA REAL;310;1
9 DE JULIO;29;12;2016;CONVERSACIONES CONMIGO MISMO;525;1
9 DE JULIO;30;12;2016;MY DILEMMA IS YOU - SIEMPRE CONTIGO;330;1
9 DE JULIO;30;12;2016;NO TIENES NADA QUE PERDER;225;1
9 DE JULIO;30;12;2016;YO ACUSO;380;1
9 DE JULIO;30;12;2016;DECADA SAKEADA, LA;380;1
9 DE JULIO;30;12;2016;MITOS DE LA ECONOMIA ARGENTINA;300;1
9 DE JULIO;30;12;2016;ECONOMIA DESCUBIERTA;290;1
9 DE JULIO;30;12;2016;MANUAL DE ZONCERAS OBRAS COMPLETAS;170;1
9 DE JULIO;30;12;2016;TODO BAJO EL CIELO;240;1
9 DE JULIO;30;12;2016;CAPITAL ,EL;230;1
9 DE JULIO;30;12;2016;SUFIS, LOS;550;1
9 DE JULIO;30;12;2016;ELLAS - CEREBRO CORAZON Y PSICOLOGIA DE LA MUJER;350;1
9 DE JULIO;30;12;2016;DIOS EN EL LABERINTO;500;1
CALLE 3 VENTAS;14;10;2016;ZOOM;127,5;7
CALLE 3 VENTAS;21;10;2016;ANA Y LAS OLAS;126;7
CLORINDA;15;12;2016;CUENTOS DE TERROR PARA FRANCO 8;135;1
CLORINDA;15;12;2016;LIBRO DE EDUCACION VIAL, EL;170;1
CLORINDA;15;12;2016;HISTORIA DE UN NIÑO LOBO;90;1
CLORINDA;15;12;2016;ASI ERAN LOS FEROCES DINOSAURIOS CRETASICOS;161,5;1
CLORINDA;15;12;2016;RUBI - CLASICOS;18;1
CLORINDA;15;12;2016;CRONICAS CREIBLES E INCREIBLES;112,5;1
CLORINDA;15;12;2016;EDUCACION VIAL Nº 3;42,5;1
CLORINDA;15;12;2016;DROGAS - LO QUE HAY QUE SABER;297,5;1
CLORINDA;15;12;2016;SELECCION LIBROS 3 POR 200;100;1
CLORINDA;15;12;2016;SELECCION LIBROS 3 POR 150;100;2
CLORINDA;15;12;2016;EN LA LINEA RECTA;144,5;1
CLORINDA;15;12;2016;VENGANZA DE LA VACA, LA;161,5;1
CLORINDA;15;12;2016;TRABAJOS DE HERCULES, LOS;102;1
CLORINDA;15;12;2016;NUNCA SERE UN SUPER HEROE;161,5;1
CLORINDA;15;12;2016;CUENTOS DE AMOR DE LOCURA Y MUERTE;85;1
CLORINDA;15;12;2016;HAY UNA COSA Y OTROS POEMAS;119;1
CLORINDA;15;12;2016;CUERPO HUMANO, EL  - LAMINA INTERACTIVA;85;1
CLORINDA;15;12;2016;PERSEO Y MEDUSA;102;1
CLORINDA;15;12;2016;EDUCACION VIAL Nº 2;42,5;1
